EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,JobLevel,MonthlyIncome,PercentSalaryHike,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
2128,32,Male,Single,Research & Development,Research Scientist,2,Other,Travel_Rarely,4,1,4800,13,No,12,9,0,1,0,2,2,0,1,1,3,1,4,No
2129,32,Male,Married,Research & Development,Laboratory Technician,1,Other,Travel_Frequently,12,1,3158,17,No,4,1,1,1,1,7,0,1,4,2,4,3,3,No
2130,34,Female,Single,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,3,2,9383,11,No,24,22,2,0,0,2,4,1,1,4,3,2,3,No
2131,36,Male,Divorced,Research & Development,Research Director,4,Technical Degree,Travel_Rarely,3,2,4583,14,Yes,12,8,1,0,0,3,3,2,1,3,2,2,3,Yes
2132,41,Female,Married,Research & Development,Research Director,5,Technical Degree,Travel_Rarely,3,1,3363,11,No,5,0,0,0,0,4,3,1,1,2,3,1,3,Yes
2133,42,Male,Single,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Frequently,2,3,10630,24,No,7,0,0,0,0,3,0,0,1,3,2,3,3,Yes
2134,31,Male,Married,Research & Development,Research Director,4,Human Resources,Travel_Rarely,2,2,5175,11,No,2,2,2,2,0,1,4,1,1,3,4,3,3,No
2135,29,Male,Divorced,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,4,1,1225,13,No,7,0,0,0,0,1,5,0,3,4,3,2,3,Yes
2136,25,Male,Married,Research & Development,Manufacturing Director,4,Medical,Travel_Rarely,1,2,5402,15,Yes,7,0,0,0,0,3,4,1,2,3,3,3,3,Yes
2137,37,Male,Married,Sales,Sales Representative,1,Medical,Travel_Rarely,5,2,6387,11,No,10,3,0,3,3,5,6,2,3,2,3,2,3,No
2138,34,Female,Divorced,Research & Development,Research Scientist,3,Medical,Travel_Frequently,3,2,6869,11,No,6,1,0,1,1,3,6,0,1,1,2,4,3,No
2139,53,Male,Single,Sales,Manager,3,Human Resources,Travel_Rarely,6,1,6346,11,Yes,7,2,0,2,1,3,4,1,1,4,3,1,3,No
2140,36,Female,Married,Research & Development,Research Scientist,3,Medical,Travel_Rarely,1,1,3482,17,No,5,0,0,0,0,4,2,0,1,3,4,4,3,Yes
2141,34,Female,Single,Sales,Sales Representative,4,Life Sciences,Non-Travel,1,3,6137,18,No,3,0,0,0,0,3,2,0,4,3,3,3,3,No
2142,32,Male,Married,Human Resources,Human Resources,2,Marketing,Travel_Rarely,5,1,5170,14,No,25,19,11,3,3,1,1,0,4,3,3,2,3,No
2143,29,Male,Married,Research & Development,Laboratory Technician,4,Human Resources,Travel_Rarely,8,1,5494,19,No,1,0,0,0,0,7,3,1,4,3,3,3,3,No
2144,39,Male,Divorced,Sales,Sales Representative,3,Other,Non-Travel,23,1,4984,17,No,8,1,1,1,0,5,5,1,4,3,4,3,3,No
2145,52,Female,Divorced,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,4,1,4851,11,No,7,6,1,0,1,2,3,2,4,3,2,1,3,No
2146,35,Male,Single,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,12,2,4062,17,No,4,2,2,2,2,5,2,1,3,4,3,3,3,No
2147,27,Male,Single,Research & Development,Research Director,1,Marketing,Travel_Rarely,3,3,7627,21,No,7,0,0,0,0,1,4,0,4,2,4,2,3,No
2148,36,Male,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,7,4,9518,17,No,8,2,1,1,1,5,5,0,4,4,3,2,3,No
2149,36,Female,Single,Sales,Manager,5,Medical,Travel_Frequently,7,4,10838,11,Yes,10,5,2,5,5,1,1,1,4,3,2,3,4,Yes
2150,28,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,10,1,2381,12,No,3,3,0,3,1,3,2,0,3,3,3,3,3,No
2151,45,Male,Divorced,Sales,Sales Representative,4,Medical,Travel_Frequently,6,2,5939,16,No,7,0,0,0,0,0,3,1,4,3,2,2,4,Yes
2152,48,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,1,1,2799,14,No,5,2,2,2,0,3,0,1,2,4,3,4,3,Yes
2153,30,Male,Married,Research & Development,Manufacturing Director,5,Other,Non-Travel,2,3,7150,20,Yes,8,1,1,1,1,1,2,1,4,2,1,3,3,No
2154,30,Female,Single,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,12,2,4379,11,Yes,3,1,0,0,1,4,3,0,1,2,3,2,3,No
2155,30,Female,Married,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,4,3,5283,17,Yes,9,5,4,3,2,1,3,1,1,3,3,1,3,Yes
2156,37,Female,Married,Sales,Manager,2,Medical,Non-Travel,1,2,7663,12,No,4,2,0,0,0,0,1,0,4,2,3,2,3,No
2157,52,Female,Single,Sales,Sales Executive,3,Other,Travel_Frequently,29,2,8414,11,No,8,2,2,0,2,2,2,1,4,3,2,2,3,No
2158,31,Female,Married,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,7,1,5855,15,No,2,0,0,0,0,6,5,1,1,4,4,4,4,Yes
2159,32,Female,Single,Research & Development,Laboratory Technician,3,Medical,Travel_Frequently,2,1,3928,12,No,15,8,0,0,5,4,2,1,4,2,4,1,3,No
2160,37,Male,Single,Sales,Sales Representative,1,Marketing,Travel_Rarely,1,1,2986,11,No,9,3,3,0,0,2,4,1,4,4,1,3,4,No
2161,53,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Frequently,6,1,2877,11,No,0,0,0,0,0,1,5,1,1,1,3,2,3,No
2162,40,Male,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,7,1,4347,12,No,13,9,9,0,3,1,0,3,3,3,3,3,3,Yes
2163,30,Male,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Travel_Rarely,4,4,9356,17,Yes,13,7,3,7,1,5,4,1,1,3,3,3,3,No
2164,36,Male,Married,Human Resources,Human Resources,3,Technical Degree,Travel_Rarely,2,3,6949,11,No,8,6,0,1,2,1,2,1,1,2,3,3,3,No
2165,20,Male,Married,Sales,Manager,3,Medical,Travel_Rarely,3,4,9432,11,Yes,2,2,2,0,2,4,2,0,2,3,2,2,3,Yes
2166,43,Female,Single,Research & Development,Laboratory Technician,4,Technical Degree,Travel_Rarely,1,1,3608,15,No,8,4,1,1,1,1,5,0,4,1,3,3,4,No
2167,33,Female,Married,Sales,Manager,4,Human Resources,Travel_Frequently,4,1,5913,18,No,18,16,5,0,0,0,0,2,2,2,2,1,3,No
2168,34,Male,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,18,1,5587,18,No,11,8,0,3,0,1,3,1,2,3,3,3,3,No
2169,37,Male,Married,Sales,Sales Representative,4,Technical Degree,Travel_Rarely,1,5,15221,15,Yes,11,5,5,0,4,1,0,0,3,4,2,3,4,No
2170,45,Male,Single,Research & Development,Research Director,3,Marketing,Non-Travel,13,3,8837,20,No,15,9,2,0,3,8,4,0,3,3,2,4,3,No
2171,43,Female,Married,Research & Development,Laboratory Technician,5,Human Resources,Travel_Rarely,1,2,8143,11,Yes,7,5,0,5,2,4,2,1,2,2,2,3,3,No
2172,46,Male,Divorced,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,29,4,7917,11,No,1,0,0,0,0,3,3,0,4,1,3,2,3,No
2173,26,Female,Married,Research & Development,Research Director,5,Medical,Travel_Frequently,1,1,6913,11,No,39,34,4,0,3,2,2,1,1,3,1,3,3,No
2174,35,Male,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Frequently,6,5,11886,14,Yes,14,8,2,2,0,0,2,1,1,3,4,3,3,Yes
2175,31,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Frequently,6,2,3834,12,Yes,6,1,0,1,0,0,3,0,2,2,2,3,3,Yes
2176,59,Male,Single,Research & Development,Laboratory Technician,3,Human Resources,Travel_Frequently,2,1,4071,16,No,4,1,1,0,1,8,5,0,2,1,3,3,3,Yes
2177,50,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Non-Travel,2,3,8060,18,No,5,4,0,0,3,1,5,2,4,4,3,2,3,No
2178,47,Female,Married,Research & Development,Research Scientist,1,Life Sciences,Travel_Rarely,8,3,7925,14,No,3,3,3,0,0,2,1,3,4,4,3,2,3,No
2179,22,Female,Single,Sales,Sales Executive,2,Marketing,Travel_Rarely,7,1,3742,14,Yes,8,6,6,2,4,2,1,1,3,3,2,2,3,Yes
2180,31,Female,Divorced,Sales,Sales Representative,2,Other,Travel_Frequently,1,4,9971,15,No,22,15,0,0,0,1,3,3,3,4,3,2,3,No
2181,46,Female,Divorced,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,1,2,5259,11,No,11,4,4,3,0,2,2,0,2,1,4,2,3,No
2182,44,Male,Married,Sales,Sales Executive,2,Marketing,Travel_Rarely,3,3,7161,19,Yes,10,4,1,3,1,3,0,0,1,4,3,3,3,No
2183,31,Female,Divorced,Research & Development,Research Scientist,1,Marketing,Non-Travel,4,3,8169,11,No,1,0,0,0,0,5,3,1,3,2,3,4,3,No
2184,34,Female,Single,Research & Development,Research Director,3,Human Resources,Travel_Rarely,2,3,7019,11,No,7,0,0,0,0,4,3,0,4,4,2,4,4,No
2185,42,Male,Married,Sales,Sales Executive,4,Human Resources,Travel_Rarely,1,2,4730,12,No,11,7,2,0,1,1,2,0,3,3,2,4,3,No
2186,19,Female,Divorced,Research & Development,Research Director,1,Human Resources,Travel_Rarely,7,1,3940,11,No,9,3,0,0,2,1,3,0,3,1,3,4,4,No
2187,31,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,11,1,4476,18,No,12,5,1,5,1,1,5,0,4,2,3,4,3,No
2188,48,Male,Single,Sales,Sales Executive,3,Marketing,Travel_Rarely,1,3,7591,14,No,12,8,0,1,5,4,4,1,4,4,3,2,3,No
2189,23,Female,Single,Sales,Manager,3,Life Sciences,Travel_Rarely,3,1,3727,11,No,3,0,0,0,0,3,2,0,4,3,3,2,3,Yes
2190,25,Female,Single,Sales,Manager,2,Human Resources,Non-Travel,13,1,3876,13,Yes,5,1,0,1,1,3,3,0,3,3,2,1,3,Yes
2191,49,Female,Married,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,8,4,7963,15,No,11,4,0,0,1,3,0,0,2,2,3,1,3,No
2192,29,Female,Married,Sales,Sales Representative,3,Life Sciences,Travel_Frequently,21,4,9082,11,No,7,1,1,1,1,0,5,1,3,3,2,3,3,No
2193,38,Female,Divorced,Sales,Sales Representative,3,Other,Travel_Rarely,9,3,10019,15,No,6,4,2,0,0,3,2,0,3,2,3,3,3,No
2194,40,Female,Single,Research & Development,Research Director,1,Marketing,Travel_Rarely,3,5,12283,20,No,5,1,1,1,1,5,2,0,2,4,3,3,3,No
2195,32,Female,Single,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,8,1,5441,11,No,14,13,4,5,6,2,2,0,2,2,4,2,3,No
2196,19,Male,Single,Research & Development,Manufacturing Director,4,Other,Non-Travel,1,4,10203,16,No,4,1,1,1,1,1,3,1,3,1,3,3,3,No
2197,32,Female,Single,Sales,Sales Representative,3,Medical,Travel_Rarely,6,4,9117,14,No,15,9,4,2,2,1,3,2,2,3,3,2,3,No
2198,35,Female,Single,Research & Development,Manufacturing Director,4,Other,Non-Travel,29,5,13031,13,No,11,4,0,2,1,5,5,1,1,2,3,3,3,No
2199,27,Female,Single,Human Resources,HR Manager,4,Other,Travel_Rarely,10,4,10917,12,No,10,10,1,2,4,4,3,0,4,4,4,4,3,No
2200,28,Female,Single,Research & Development,Research Director,1,Human Resources,Non-Travel,1,1,4977,13,No,22,19,1,0,0,2,4,0,3,3,2,2,3,No
2201,40,Male,Single,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,1,2,7785,23,Yes,12,11,0,1,5,1,4,0,3,3,4,3,3,Yes
2202,42,Female,Divorced,Research & Development,Research Director,1,Medical,Travel_Rarely,9,1,4510,20,No,5,1,1,0,1,4,5,2,2,3,3,3,4,No
2203,37,Female,Single,Human Resources,Human Resources,3,Technical Degree,Travel_Rarely,14,1,4089,19,No,8,4,0,0,0,2,3,1,4,4,2,3,3,No
2204,22,Female,Single,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,1,4,9482,16,No,8,1,0,1,1,6,4,3,1,3,2,3,3,No
2205,33,Female,Divorced,Sales,Manager,4,Life Sciences,Travel_Rarely,1,2,5028,13,No,9,5,4,3,2,3,2,0,3,3,3,3,3,No
2206,26,Male,Divorced,Sales,Sales Representative,1,Human Resources,Non-Travel,3,2,5247,16,No,7,3,1,3,1,2,0,0,2,3,4,3,3,No
2207,20,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,10,3,8543,15,Yes,3,2,0,1,1,1,2,0,3,1,1,2,3,Yes
2208,34,Male,Married,Human Resources,HR Manager,3,Marketing,Travel_Rarely,1,2,4441,15,Yes,2,1,0,1,1,1,0,0,4,1,3,3,3,Yes
2209,38,Female,Married,Sales,Manager,2,Other,Travel_Frequently,29,2,5028,13,No,5,2,2,2,2,4,0,1,3,3,3,3,3,No
2210,50,Male,Married,Sales,Manager,4,Human Resources,Travel_Frequently,2,2,5019,17,Yes,2,1,1,1,1,4,2,0,4,1,2,2,3,No
2211,27,Female,Married,Sales,Manager,2,Marketing,Travel_Frequently,17,2,5508,22,Yes,16,9,1,5,4,2,3,0,1,1,2,4,3,No
2212,37,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,9,1,6663,19,No,20,18,3,1,0,4,2,0,4,4,4,2,3,No
2213,33,Male,Single,Research & Development,Research Scientist,1,Marketing,Travel_Rarely,1,3,7075,12,No,15,8,8,2,2,3,5,1,2,4,4,2,3,Yes
2214,52,Male,Married,Sales,Manager,2,Other,Travel_Rarely,3,1,6303,13,No,3,1,1,1,1,4,5,1,4,4,3,3,3,No
2215,47,Male,Single,Human Resources,Human Resources,3,Medical,Travel_Rarely,29,1,6160,17,No,7,3,3,0,3,1,5,1,2,2,2,3,3,No
2216,37,Male,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,5,3,9243,13,No,31,27,1,6,12,1,2,0,3,3,3,2,3,No
2217,38,Female,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,3,2,5962,17,No,9,4,3,1,0,1,5,0,1,2,3,1,3,Yes
2218,35,Male,Single,Research & Development,Laboratory Technician,2,Technical Degree,Travel_Frequently,11,1,2152,21,No,7,1,0,0,1,2,1,1,3,3,3,3,3,No
2219,24,Female,Divorced,Sales,Manager,1,Human Resources,Travel_Rarely,11,1,3130,11,No,13,6,4,2,4,3,2,1,1,1,3,2,3,No
2220,40,Female,Divorced,Sales,Sales Executive,3,Medical,Travel_Rarely,1,2,5200,14,Yes,8,3,3,2,3,3,1,2,3,1,2,2,3,Yes
2221,26,Male,Married,Human Resources,Human Resources,4,Other,Travel_Rarely,3,4,11550,19,No,12,6,5,0,3,1,2,1,4,1,2,4,3,No
2222,42,Female,Married,Sales,Sales Executive,2,Technical Degree,Travel_Rarely,3,2,6109,18,No,9,4,4,1,0,0,2,0,3,2,3,3,3,No
2223,53,Male,Divorced,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,7,2,6908,19,No,1,0,0,0,0,1,6,2,2,2,2,2,4,No
2224,42,Male,Divorced,Research & Development,Research Scientist,3,Medical,Travel_Frequently,7,1,4310,16,No,6,4,0,0,0,2,3,2,2,4,3,3,3,No
2225,47,Male,Married,Research & Development,Research Scientist,2,Technical Degree,Travel_Rarely,24,1,5879,24,Yes,4,4,1,2,1,4,5,2,3,2,3,3,3,No
2226,29,Female,Married,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,7,1,2601,18,No,12,6,3,0,0,2,1,0,3,3,3,3,3,No
2227,32,Female,Single,Research & Development,Research Director,1,Marketing,Travel_Rarely,1,3,9073,17,No,2,2,2,0,2,2,1,2,1,4,2,4,3,No
2228,36,Male,Married,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,14,3,6725,17,Yes,8,3,0,3,3,2,5,1,1,2,2,3,3,No
2229,37,Female,Married,Sales,Manager,3,Medical,Travel_Rarely,3,5,11981,13,No,13,12,2,0,2,5,3,0,4,2,3,1,3,No
2230,19,Male,Married,Research & Development,Research Scientist,4,Marketing,Travel_Rarely,1,1,3909,13,No,8,3,1,3,3,1,2,2,3,4,3,3,3,No
2231,39,Male,Divorced,Research & Development,Research Scientist,1,Marketing,Non-Travel,1,2,6460,20,No,9,2,2,2,2,3,2,0,2,4,1,2,3,No
2232,35,Male,Married,Sales,Manager,2,Human Resources,Travel_Rarely,7,3,7111,15,No,3,2,1,0,2,7,2,0,3,2,3,3,4,Yes
2233,42,Female,Married,Research & Development,Laboratory Technician,5,Human Resources,Travel_Frequently,1,2,5670,19,No,13,6,0,2,2,3,1,0,3,4,3,1,3,No
2234,32,Male,Married,Sales,Sales Executive,3,Life Sciences,Travel_Frequently,4,2,5444,13,Yes,6,0,0,0,0,6,3,1,1,1,2,3,3,No
2235,35,Male,Married,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,27,2,6116,14,No,4,0,0,0,0,3,5,0,2,1,3,4,3,No
2236,41,Male,Married,Research & Development,Research Scientist,3,Other,Travel_Rarely,1,1,5990,11,No,16,9,5,5,2,1,3,1,4,1,3,2,3,No
2237,35,Female,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Frequently,5,1,4478,11,Yes,3,1,0,1,0,4,3,0,2,1,3,3,3,No
2238,27,Male,Single,Research & Development,Research Scientist,4,Other,Travel_Rarely,1,1,4920,14,Yes,7,2,2,0,2,1,2,1,1,3,1,3,3,No
2239,33,Male,Married,Sales,Sales Representative,1,Medical,Travel_Rarely,6,2,6797,13,Yes,3,2,2,1,2,3,4,0,3,4,4,4,3,Yes
2240,38,Female,Married,Sales,Manager,4,Life Sciences,Travel_Rarely,18,4,9292,13,No,10,6,1,3,3,1,6,0,2,1,3,2,3,Yes
2241,24,Female,Married,Sales,Sales Executive,1,Medical,Travel_Rarely,4,4,9776,14,No,9,4,0,0,2,5,1,2,2,3,3,3,3,Yes
2242,49,Male,Married,Sales,Manager,2,Human Resources,Travel_Rarely,5,2,4071,11,No,5,2,0,0,2,4,0,2,3,1,4,3,3,Yes
2243,27,Male,Divorced,Research & Development,Laboratory Technician,2,Human Resources,Non-Travel,1,1,2746,11,No,5,0,0,0,0,1,3,1,3,2,3,1,3,Yes
2244,45,Male,Married,Research & Development,Manufacturing Director,5,Medical,Travel_Rarely,6,4,10695,13,No,10,3,3,1,3,2,2,1,2,2,3,1,4,Yes
2245,32,Male,Married,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,1,2,3482,17,No,5,2,0,2,2,2,3,2,4,2,3,2,3,Yes
2246,30,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,4,2,6391,22,No,15,11,5,2,0,1,0,0,3,1,3,3,4,No
2247,32,Male,Divorced,Research & Development,Manufacturing Director,5,Technical Degree,Non-Travel,14,1,4777,11,No,10,8,2,5,0,2,2,1,4,2,3,2,3,No
2248,38,Male,Single,Research & Development,Research Scientist,3,Medical,Travel_Rarely,6,2,7533,11,No,10,8,3,1,3,3,2,0,1,1,1,1,3,No
2249,40,Male,Married,Research & Development,Research Director,2,Medical,Travel_Rarely,1,1,4397,11,No,7,6,0,5,0,2,3,2,4,3,2,2,3,No
2250,42,Female,Divorced,Research & Development,Research Director,5,Other,Travel_Rarely,5,2,7011,13,Yes,11,11,6,2,2,1,3,1,3,4,3,2,3,Yes
2251,55,Male,Single,Research & Development,Research Director,4,Human Resources,Non-Travel,2,4,8841,14,No,11,4,4,1,0,3,3,1,3,1,4,3,3,No
2252,45,Male,Married,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,2,4,6831,13,No,0,0,0,0,0,0,6,1,3,4,3,3,4,No
2253,37,Female,Divorced,Research & Development,Laboratory Technician,2,Technical Degree,Travel_Frequently,12,2,4467,11,No,7,1,0,0,0,0,1,1,2,2,3,2,3,No
2254,45,Female,Divorced,Human Resources,HR Manager,4,Marketing,Travel_Rarely,7,2,4594,19,No,3,1,0,1,1,2,2,2,4,3,3,3,3,Yes
2255,35,Female,Divorced,Research & Development,Research Scientist,2,Other,Travel_Frequently,29,5,9626,17,No,6,2,2,0,1,1,1,1,2,4,4,1,3,No
2256,34,Male,Married,Research & Development,Research Director,3,Marketing,Non-Travel,1,3,6953,16,No,7,1,1,1,1,1,2,1,3,4,1,2,3,No
2257,28,Female,Married,Sales,Manager,3,Other,Travel_Rarely,18,2,7416,15,No,7,6,1,6,0,1,2,2,4,4,3,2,4,No
2258,38,Female,Married,Sales,Sales Representative,2,Medical,Travel_Frequently,3,2,5474,12,No,5,1,1,1,1,5,2,1,1,4,3,4,4,No
2259,30,Male,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,1,1,4982,15,No,2,2,1,2,1,2,6,2,4,4,3,3,3,No
2260,26,Male,Divorced,Sales,Sales Executive,3,Technical Degree,Travel_Frequently,14,5,9866,20,No,3,1,0,1,1,3,1,0,2,4,3,3,3,No
2261,34,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Rarely,1,2,4912,20,No,6,3,3,3,3,4,4,0,3,2,3,3,3,No
2262,26,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,Non-Travel,14,4,8239,17,No,3,0,0,0,0,1,2,0,1,3,3,3,4,No
2263,37,Female,Single,Research & Development,Laboratory Technician,3,Marketing,Travel_Frequently,1,2,5191,16,No,6,0,0,0,0,2,2,2,4,3,3,3,3,Yes
2264,28,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Frequently,8,3,9625,11,No,10,4,1,0,2,4,2,0,1,3,3,3,3,No
2265,33,Male,Married,Sales,Manager,2,Marketing,Non-Travel,1,4,11534,18,No,1,0,0,0,0,2,0,0,1,3,3,2,3,Yes
2266,27,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Frequently,25,3,6903,15,Yes,2,1,1,1,1,3,4,1,1,1,1,3,3,Yes
2267,48,Male,Married,Research & Development,Laboratory Technician,1,Medical,Travel_Frequently,3,1,4693,18,Yes,12,6,4,0,6,3,3,3,2,2,3,3,3,Yes
2268,32,Female,Divorced,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,14,3,7273,18,No,1,1,1,0,1,2,4,0,2,3,3,3,4,No
2269,40,Female,Married,Research & Development,Manufacturing Director,4,Other,Non-Travel,1,1,3803,13,No,5,3,2,1,3,1,3,0,1,4,3,2,3,No
2270,48,Male,Single,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,1,2,5832,18,No,14,9,4,1,3,3,2,2,4,4,1,3,3,No
2271,38,Female,Married,Human Resources,HR Manager,4,Marketing,Travel_Rarely,21,2,6283,14,No,7,3,1,3,3,5,3,0,4,1,3,3,3,No
2272,52,Male,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,1,3,7170,22,No,9,6,3,1,1,2,2,1,3,1,3,2,3,No
2273,34,Female,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,6,1,3486,13,No,9,6,1,1,0,5,2,1,3,4,3,3,4,Yes
2274,37,Female,Married,Research & Development,Research Director,4,Other,Travel_Rarely,12,1,2318,16,No,10,3,2,1,0,1,3,1,4,2,1,3,3,Yes
2275,30,Male,Single,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,1,4,9611,11,Yes,4,4,1,3,4,1,2,0,1,2,3,3,3,Yes
2276,37,Female,Married,Sales,Sales Executive,3,Technical Degree,Travel_Rarely,5,2,6961,11,Yes,30,26,0,0,12,3,1,0,3,3,3,3,4,No
2277,34,Female,Married,Research & Development,Research Scientist,2,Other,Travel_Rarely,15,3,11123,19,No,24,22,0,6,0,0,3,2,2,4,1,2,3,No
2278,45,Female,Single,Human Resources,HR Manager,4,Marketing,Travel_Rarely,17,3,6175,20,No,8,1,1,1,1,1,5,2,3,4,4,3,3,No
2279,41,Male,Single,Human Resources,HR Manager,3,Marketing,Travel_Rarely,1,4,6928,11,No,2,0,0,0,0,1,4,1,2,3,3,2,3,Yes
2280,37,Female,Single,Sales,Manager,3,Technical Degree,Travel_Rarely,8,1,1096,11,No,11,5,5,0,0,1,2,0,2,3,2,1,3,Yes
2281,19,Female,Married,Research & Development,Research Director,5,Other,Travel_Frequently,11,2,5921,14,No,2,1,1,1,1,2,1,1,2,1,3,1,4,Yes
2282,32,Female,Single,Research & Development,Laboratory Technician,2,Human Resources,Non-Travel,12,2,6151,16,No,2,0,0,0,0,3,2,0,1,3,2,2,3,No
2283,40,Male,Single,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,7,1,3829,15,No,8,5,2,0,0,0,2,1,3,4,2,3,3,No
2284,34,Female,Single,Sales,Sales Representative,2,Marketing,Travel_Frequently,17,2,6239,11,Yes,7,3,3,3,1,3,3,1,2,4,3,2,3,Yes
2285,40,Female,Single,Sales,Sales Executive,3,Other,Travel_Frequently,11,2,8022,11,No,7,6,2,4,0,6,3,2,3,3,3,3,4,No
2286,28,Male,Married,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,2,1,1835,15,No,6,0,0,0,0,2,5,0,3,4,3,3,3,No
2287,39,Male,Married,Sales,Sales Representative,4,Medical,Travel_Rarely,3,4,10865,22,No,12,6,0,5,1,2,2,1,4,1,1,2,3,No
2288,42,Female,Single,Research & Development,Research Scientist,3,Medical,Travel_Frequently,1,3,9351,19,No,22,17,0,0,0,4,3,0,3,4,2,3,3,No
2289,29,Male,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,1,2,5804,11,Yes,6,0,0,0,0,3,2,1,1,1,1,2,3,Yes
2290,44,Male,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,1,1,3564,13,No,7,4,4,4,4,3,5,1,1,1,3,3,3,No
2291,30,Female,Divorced,Research & Development,Research Scientist,3,Human Resources,Travel_Frequently,6,2,3929,18,Yes,3,0,0,0,0,4,5,1,4,4,2,3,3,Yes
2292,23,Female,Divorced,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,29,3,10042,16,No,20,16,0,0,1,3,3,2,2,2,3,3,3,No
2293,30,Male,Married,Sales,Sales Representative,3,Other,Travel_Rarely,8,1,4156,14,No,14,8,3,0,2,2,4,1,4,4,3,2,4,No
2294,39,Female,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Non-Travel,1,3,5206,15,No,6,2,0,2,2,4,2,0,4,3,2,3,4,No
2295,47,Female,Divorced,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Rarely,6,2,5734,14,No,2,2,1,2,2,0,3,0,2,3,2,2,3,No
2296,35,Female,Single,Research & Development,Laboratory Technician,3,Medical,Non-Travel,12,4,10878,15,No,8,2,1,1,0,2,2,3,2,1,3,1,3,No
2297,51,Female,Divorced,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,10,1,2349,18,No,18,11,2,2,0,2,3,2,3,1,2,3,3,No
2298,30,Male,Married,Research & Development,Research Director,4,Life Sciences,Travel_Frequently,19,5,12276,11,No,12,6,0,3,0,6,2,0,3,4,4,3,3,No
2299,21,Female,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,Travel_Frequently,8,1,5150,20,No,2,2,2,0,1,0,3,2,1,1,1,3,3,No
